Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
CHIEF'S OFFICE: COMMUNITY SERVICES,No,,SGT,2020-02-01,212,6.50,5.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,01 - COURT CATEGORY,OFFICER,2019-08-01,1588,4.00,1.05
CHIEF'S OFFICE: COMMUNITY SERVICES,No,01 - COURT CATEGORY,OFFICER,2020-01-01,1589,4.00,0.69
CHIEF'S OFFICE: COMMUNITY SERVICES,No,02 - ADMINISTRATION,OFFICER,2019-08-01,3737,0.50,0.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,02 - ADMINISTRATION,OFFICER,2020-02-01,3738,4.00,4.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,02 - ADMINISTRATION,SGT,2019-09-01,3739,0.50,0.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2019-07-01,5969,5.05,3.14
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2019-08-01,5970,5.00,0.76
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2019-09-01,5971,4.00,2.25
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2019-10-01,5972,1.67,1.67
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2019-11-01,5973,2.83,1.81
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2020-01-01,5974,5.31,5.31
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2020-04-01,5975,5.33,5.07
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2020-05-01,5976,4.00,2.28
CHIEF'S OFFICE: COMMUNITY SERVICES,No,03 - CALL BACKS,OFFICER,2020-06-01,5977,4.27,2.77
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-07-01,8011,1.92,1.92
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-08-01,8012,4.11,4.06
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-09-01,8013,3.50,3.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-10-01,8014,3.16,2.70
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-11-01,8015,2.81,2.81
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2019-12-01,8016,3.42,2.70
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-01-01,8017,4.47,3.79
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-02-01,8018,2.17,1.99
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-03-01,8019,4.00,4.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-04-01,8020,2.69,2.35
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-05-01,8021,3.98,3.46
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,OFFICER,2020-07-01,8022,4.00,1.63
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,SGT,2019-08-01,8023,0.50,0.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,SGT,2019-09-01,8024,2.00,2.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,SGT,2019-10-01,8025,1.67,1.67
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,SGT,2020-01-01,8026,4.00,1.33
CHIEF'S OFFICE: COMMUNITY SERVICES,No,04 - INVESTIGATIONS,SGT,2020-04-01,8027,2.00,2.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-07-01,11560,4.75,3.96
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-08-01,11561,5.33,5.33
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-09-01,11562,5.88,5.88
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-10-01,11563,6.38,6.38
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-11-01,11564,6.38,6.38
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-12-01,11565,4.29,4.25
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-01-01,11566,4.75,4.75
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-02-01,11567,6.17,6.05
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,OFFICER,2020-03-01,11568,5.00,5.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,SGT,2019-09-01,11569,5.00,5.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,SGT,2019-10-01,11570,6.59,6.59
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,SGT,2019-11-01,11571,9.00,9.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,05 - REIMBURSABLE/REVENUE,SGT,2020-02-01,11572,10.00,10.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,06 - PAYROLL DOE,OFFICER,2020-07-01,13418,10.00,10.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,15024,4.00,2.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-08-01,15025,7.00,7.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-09-01,15026,5.14,4.79
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-10-01,15027,4.08,3.67
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-11-01,15028,4.11,3.20
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-12-01,15029,4.96,4.39
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-01-01,15030,5.00,4.10
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-02-01,15031,4.18,3.95
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-03-01,15032,3.64,3.62
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-04-01,15033,3.63,3.63
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-05-01,15034,4.16,3.70
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-06-01,15035,2.00,2.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-07-01,15036,2.65,2.65
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-08-01,15037,4.33,2.73
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-09-01,15039,6.56,5.38
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-10-01,15040,3.83,1.56
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-11-01,15041,4.17,2.07
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-12-01,15042,3.50,2.08
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-01-01,15044,2.71,1.14
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-02-01,15045,3.19,1.92
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-03-01,15046,2.75,0.68
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-04-01,15047,3.63,2.86
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-05-01,15048,4.00,2.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,07 - SPECIAL TRACKING - FUNDED,SGT,2020-06-01,15049,4.00,1.60
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,Administrative Specialist II,2020-06-01,21238,4.69,4.69
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,Analyst II,2020-06-01,21239,12.00,12.00
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,Coordinator II,2020-06-01,21240,9.50,9.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,Coordinator III,2020-06-01,21241,9.50,9.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,LT,2020-05-01,21242,7.92,7.92
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,LT,2020-06-01,21243,7.37,7.37
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-08-01,21244,12.08,12.08
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-05-01,21245,12.33,12.33
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-06-01,21246,7.13,8.47
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-07-01,21247,9.71,9.49
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,Police Captain,2020-06-01,21248,3.50,3.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2019-08-01,21249,11.50,11.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-05-01,21250,11.40,11.40
CHIEF'S OFFICE: COMMUNITY SERVICES,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-06-01,21251,6.26,8.15
CHIEF'S OFFICE: COMMUNITY SERVICES,No,09  - TRAINING,OFFICER,2019-07-01,23463,7.50,7.50
CHIEF'S OFFICE: COMMUNITY SERVICES,No,09  - TRAINING,OFFICER,2019-10-01,23467,0.67,0.67
CHIEF'S OFFICE: COMMUNITY SERVICES,No,09  - TRAINING,OFFICER,2020-04-01,23470,5.75,5.75
CHIEF'S OFFICE: COMMUNITY SERVICES,No,09  - TRAINING,OFFICER,2020-07-01,23472,10.00,10.00
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,,LT,2020-03-01,206,2.19,2.16
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,,LT,2020-04-01,207,1.00,1.00
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,07 - SPECIAL TRACKING - FUNDED,SGT,2019-08-01,15038,10.00,10.00
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,07 - SPECIAL TRACKING - FUNDED,SGT,2019-12-01,15043,9.00,9.00
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2019-07-01,23464,8.50,8.50
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2019-08-01,23465,7.08,7.08
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2019-09-01,23466,10.13,10.13
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2019-10-01,23468,6.88,6.25
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2019-12-01,23469,4.84,4.84
CHIEF'S OFFICE: COMMUNITY SERVICES,Yes,09  - TRAINING,OFFICER,2020-07-01,23471,9.50,9.50
CHIEF'S OFFICE: INSPECTOR GENERAL,No,,LT,2020-03-01,213,3.67,3.67
CHIEF'S OFFICE: INSPECTOR GENERAL,No,,OFFICER,2021-08-01,217,9.00,9.00
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,LT,2020-05-01,21252,12.50,12.50
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,LT,2020-06-01,21253,6.58,6.58
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,LT,2020-07-01,21254,4.50,4.50
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2020-11-01,21255,7.88,7.88
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-09-01,21256,10.00,10.00
CHIEF'S OFFICE: INSPECTOR GENERAL,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,2020-11-01,21257,6.75,6.75
CHIEF'S OFFICE: INSPECTOR GENERAL,Yes,,LT,2020-03-01,214,9.00,9.00
CHIEF'S OFFICE: INSPECTOR GENERAL,Yes,,LT,2020-04-01,215,1.00,1.00
CHIEF'S OFFICE: INSPECTOR GENERAL,Yes,,LT,2020-05-01,216,4.00,4.00
CHIEF'S OFFICE: INSPECTOR GENERAL,Yes,07 - SPECIAL TRACKING - FUNDED,SGT,2020-10-01,15050,10.00,10.00
CHIEF'S OFFICE: RRT,No,,LT,2020-08-01,218,1.00,1.00
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,DET,2020-11-01,1590,4.00,1.50
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-07-01,1591,4.00,0.73
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-08-01,1592,3.59,0.82
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-09-01,1593,3.85,0.80
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-10-01,1594,4.16,1.95
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-11-01,1595,3.85,2.77
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2020-12-01,1596,4.00,1.18
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2021-01-01,1597,3.56,1.32
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,OFFICER,2021-02-01,1598,3.00,1.53
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,SGT,2020-09-01,1599,4.00,1.51
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,SGT,2020-10-01,1600,4.50,9.50
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,SGT,2020-11-01,1601,2.45,0.63
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,SGT,2020-12-01,1602,4.00,0.50
CHIEF'S OFFICE: RRT,No,01 - COURT CATEGORY,SGT,2021-01-01,1603,0.75,0.75
CHIEF'S OFFICE: RRT,No,02 - ADMINISTRATION,DET,2020-07-01,3740,4.00,3.00
CHIEF'S OFFICE: RRT,No,02 - ADMINISTRATION,OFFICER,2020-09-01,3741,4.00,4.00
CHIEF'S OFFICE: RRT,No,02 - ADMINISTRATION,OFFICER,2020-10-01,3742,1.86,1.86
CHIEF'S OFFICE: RRT,No,02 - ADMINISTRATION,OFFICER,2020-12-01,3743,3.13,2.38
