Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
CENTRAL: ADMIN,No,10 - GRANTS,PASS,September 2019,"24,730",7.5,8
CENTRAL: ADMIN,No,11 - NON PPB POSTINGS,,August 2017,"25,163",1,1
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,July 2017,"13,858",7.697368421,7.697368421
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,August 2017,"13,860",6.286363636,6.286363636
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,September 2017,"13,862",7.308695652,7.308695652
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,October 2017,"13,864",8.392857143,8.392857143
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2017,"13,866",8.916428571,8.916428571
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,December 2017,"13,868",7.3475,7.3475
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,January 2018,"13,870",6.151428571,6.151428571
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,February 2018,"13,872",7.357142857,7.357142857
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,March 2018,"13,874",5.958333333,5.958333333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,April 2018,"13,876",9.166666667,9.208333333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,May 2018,"13,878",5.178333333,5.228333333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,June 2018,"13,879",5.4375,5.5625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,July 2018,"13,882",6.872222222,6.972222222
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,August 2018,"13,884",7.833333333,8.020833333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,September 2018,"13,886",6.367,6.467
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,October 2018,"13,888",7.166363636,7.234545455
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2018,"13,890",9.90625,10.15625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,December 2018,"13,891",6.772727273,6.931818182
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,January 2019,"13,894",8.125,8.35375
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,February 2019,"13,896",7.953125,8.15625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,March 2019,"13,897",3.95,3.95
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,April 2019,"13,899",6.428571429,6.464285714
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,April 2019,"13,901",10,10.25
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,May 2019,"13,903",8.5,8.625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,June 2019,"13,905",6,6.125
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,July 2019,"13,907",5.818181818,5.954545455
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,August 2019,"13,909",4.5,4.6
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,September 2019,"13,911",8.454545455,8.704545455
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,October 2019,"13,913",5.571428571,5.642857143
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,November 2019,"13,914",3.4,3.4
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,December 2019,"13,917",4.5,4.625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,January 2020,"13,918",4.95,5.05
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,February 2020,"13,921",6.045454545,6.136363636
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,March 2020,"13,923",5.8125,5.9375
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,July 2020,"13,925",4.75,4.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,August 2020,"13,927",2.75,2.666666667
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,September 2020,"13,929",1.45,1.45
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,October 2020,"13,931",2.5,2.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,November 2020,"13,933",2.75,2.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,December 2020,"13,934",4.55,4.6
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,January 2021,"13,936",5.15,5.15
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,February 2021,"13,938",3.5,3.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,April 2021,"13,939",1.5,1.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,May 2021,"13,941",3.5,3.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,June 2021,"13,944",5.375,5.625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,July 2021,"13,945",2.511428571,2.511428571
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,August 2021,"13,947",2,2
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,September 2021,"13,950",4.625,4.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,October 2021,"13,952",4.853333333,4.853333333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,November 2021,"13,954",4.333333333,4.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,December 2021,"13,956",6.75,7
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,May 2019,"13,959",8,8
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,July 2019,"13,960",8.5625,8.5625
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,August 2019,"13,962",6,6
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,September 2019,"13,963",5,5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,February 2020,"13,967",10,10
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,March 2020,"13,968",10.25,10.25
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,September 2019,"13,976",7.25,7.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,October 2019,"13,977",4.166666667,4.333333333
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,November 2019,"13,980",10,10.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,February 2020,"13,984",10,10.5
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,July 2021,"13,986",6.75,6.75
CENTRAL: BHU,No,,,November 2018,21,3,3
CENTRAL: BHU,No,01 - COURT CATEGORY,,May 2018,"1,197",5,2.01
CENTRAL: BHU,No,01 - COURT CATEGORY,,December 2018,"1,198",4,2.14
CENTRAL: BHU,No,01 - COURT CATEGORY,OFFICER,May 2019,"1,199",5,1.47
CENTRAL: BHU,No,01 - COURT CATEGORY,OFFICER,July 2019,"1,200",4,1.61
CENTRAL: BHU,No,02 - ADMINISTRATION,,July 2017,"3,197",1,1
CENTRAL: BHU,No,02 - ADMINISTRATION,,August 2017,"3,198",5,5
CENTRAL: BHU,No,02 - ADMINISTRATION,,September 2017,"3,199",3.125,3.125
CENTRAL: BHU,No,02 - ADMINISTRATION,,October 2017,"3,200",3.53,2.03
CENTRAL: BHU,No,02 - ADMINISTRATION,,November 2017,"3,201",6.7,6.73
CENTRAL: BHU,No,02 - ADMINISTRATION,,January 2018,"3,202",1.2,1.2
CENTRAL: BHU,No,02 - ADMINISTRATION,,February 2018,"3,203",3.05,3.05
CENTRAL: BHU,No,02 - ADMINISTRATION,,March 2018,"3,204",1.5,1.5
CENTRAL: BHU,No,02 - ADMINISTRATION,,April 2018,"3,205",4,1.2
CENTRAL: BHU,No,02 - ADMINISTRATION,,May 2018,"3,206",4.1,4.11
CENTRAL: BHU,No,02 - ADMINISTRATION,,August 2018,"3,207",1.5,1.5
CENTRAL: BHU,No,02 - ADMINISTRATION,,September 2018,"3,208",5.25,5.25
CENTRAL: BHU,No,02 - ADMINISTRATION,,October 2018,"3,209",0.75,0.75
CENTRAL: BHU,No,02 - ADMINISTRATION,,November 2018,"3,210",0.75,0.75
CENTRAL: BHU,No,02 - ADMINISTRATION,,December 2018,"3,211",1,1
CENTRAL: BHU,No,02 - ADMINISTRATION,,January 2019,"3,212",4.0625,4.0625
CENTRAL: BHU,No,02 - ADMINISTRATION,,February 2019,"3,213",3.125,2.625
CENTRAL: BHU,No,02 - ADMINISTRATION,,March 2019,"3,214",3,3
CENTRAL: BHU,No,02 - ADMINISTRATION,,April 2019,"3,215",5.5,5.5
CENTRAL: BHU,No,02 - ADMINISTRATION,OFFICER,May 2019,"3,216",4.5,4.5
CENTRAL: BHU,No,02 - ADMINISTRATION,OFFICER,June 2019,"3,217",1.25,1.25
CENTRAL: BHU,No,02 - ADMINISTRATION,SGT,June 2019,"3,218",6.5,6.5
CENTRAL: BHU,No,03 - CALL BACKS,,October 2017,"5,817",4,2.92
CENTRAL: BHU,No,03 - CALL BACKS,,January 2018,"5,818",5.333333333,5.316666667
CENTRAL: BHU,No,03 - CALL BACKS,,February 2018,"5,819",8,8
CENTRAL: BHU,No,03 - CALL BACKS,,April 2018,"5,820",3.6,3.61
CENTRAL: BHU,No,03 - CALL BACKS,,June 2018,"5,821",4,0.42
CENTRAL: BHU,No,03 - CALL BACKS,,August 2018,"5,822",4.3,4.33
CENTRAL: BHU,No,03 - CALL BACKS,,September 2018,"5,823",4.2,4.2
CENTRAL: BHU,No,03 - CALL BACKS,,October 2018,"5,824",5.48,5.48
CENTRAL: BHU,No,03 - CALL BACKS,,December 2018,"5,825",3.665,2.975
CENTRAL: BHU,No,03 - CALL BACKS,,January 2019,"5,826",4,3.47
CENTRAL: BHU,No,03 - CALL BACKS,,April 2019,"5,827",4,3.02
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,May 2019,"5,828",2.5,2.5
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,June 2019,"5,829",1.585,1.585
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,July 2019,"5,830",4.92,4.92
CENTRAL: BHU,No,04 - INVESTIGATIONS,,August 2017,"7,465",0.5,0.5
CENTRAL: BHU,No,04 - INVESTIGATIONS,,September 2017,"7,466",1,1
CENTRAL: BHU,No,04 - INVESTIGATIONS,,October 2017,"7,467",3,1.833333333
CENTRAL: BHU,No,04 - INVESTIGATIONS,,November 2017,"7,468",4.0625,4.0625
CENTRAL: BHU,No,04 - INVESTIGATIONS,,December 2017,"7,469",4.52,5
CENTRAL: BHU,No,04 - INVESTIGATIONS,,February 2018,"7,470",2.583333333,2.221666667
CENTRAL: BHU,No,04 - INVESTIGATIONS,,March 2018,"7,471",1.5,1.5
CENTRAL: BHU,No,04 - INVESTIGATIONS,,April 2018,"7,472",1.612,1.618
CENTRAL: BHU,No,04 - INVESTIGATIONS,,May 2018,"7,473",2,2
CENTRAL: BHU,No,04 - INVESTIGATIONS,,June 2018,"7,474",3.633333333,3.64
CENTRAL: BHU,No,04 - INVESTIGATIONS,,July 2018,"7,475",3.5,3.166666667
CENTRAL: BHU,No,04 - INVESTIGATIONS,,August 2018,"7,476",2.166666667,1.45
CENTRAL: BHU,No,04 - INVESTIGATIONS,,October 2018,"7,477",3.541111111,2.986666667
CENTRAL: BHU,No,04 - INVESTIGATIONS,,November 2018,"7,478",3.75,3.541666667
CENTRAL: BHU,No,04 - INVESTIGATIONS,,December 2018,"7,479",6.678571429,6.678571429
CENTRAL: BHU,No,04 - INVESTIGATIONS,,January 2019,"7,480",2.785714286,2.468571429
CENTRAL: BHU,No,04 - INVESTIGATIONS,,February 2019,"7,481",1.585,1.585
CENTRAL: BHU,No,04 - INVESTIGATIONS,,March 2019,"7,482",4,3
CENTRAL: BHU,No,04 - INVESTIGATIONS,,April 2019,"7,483",4.498888889,4.498888889
CENTRAL: BHU,No,04 - INVESTIGATIONS,OFFICER,May 2019,"7,484",3,3
CENTRAL: BHU,No,04 - INVESTIGATIONS,OFFICER,July 2019,"7,485",1.5,1.5
CENTRAL: BHU,No,04 - INVESTIGATIONS,SGT,June 2019,"7,486",1.5,1.5
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,July 2017,"11,198",5.833333333,5.833333333
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,August 2017,"11,199",7.7,7.7
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,September 2017,"11,200",7.916363636,7.916363636
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,October 2017,"11,201",7.29,7.29
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,November 2017,"11,202",7.625,7.625
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,December 2017,"11,203",7.75,7.75
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,January 2018,"11,204",4.916666667,4.916666667
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,February 2018,"11,205",4.623333333,4.623333333
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,March 2018,"11,206",4.916666667,4.916666667
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,April 2018,"11,207",5,5
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,May 2018,"11,208",5.223333333,5.223333333
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,July 2018,"11,209",6.25,6.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,August 2018,"11,210",6.125,6.125
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,September 2018,"11,211",7.958333333,7.958333333
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,October 2018,"11,212",12,12
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,November 2018,"11,213",6.25,6.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,December 2018,"11,214",5.25,5.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,January 2019,"11,215",4.975,4.975
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,February 2019,"11,216",5.3,5.3
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,March 2019,"11,217",4.65,4.5
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,April 2019,"11,218",5.125,5.125
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,May 2019,"11,219",5.416666667,5.416666667
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,June 2019,"11,220",5.25,5.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,July 2019,"11,221",5.5,5.5
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,SGT,July 2017,"11,222",6.392857143,6.392857143
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,July 2017,"13,992",4.652727273,4.659090909
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,August 2017,"13,993",3.983333333,3.808888889
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,September 2017,"13,994",4.816666667,3.676666667
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,October 2017,"13,995",5.53125,5.53125
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,November 2017,"13,997",7.006,7.016
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,December 2017,"13,999",6.37,6.37
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,January 2018,"14,001",3.144444444,2.671111111
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,February 2018,"14,002",1.275,0.734
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,March 2018,"14,003",3.830555556,3.71
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,April 2018,"14,004",3.134,3.084
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,May 2018,"14,005",4.65,4.55
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,June 2018,"14,006",6.125,6.125
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,July 2018,"14,007",2.45,1.582
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,August 2018,"14,008",4.458333333,4.3
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,September 2018,"14,009",3.154285714,2.564285714
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,October 2018,"14,010",3.303571429,2.864285714
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,November 2018,"14,011",2.785714286,2.388571429
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,December 2018,"14,013",3.25,3.25
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,January 2019,"14,014",3.019230769,2.454615385
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,February 2019,"14,015",2.673333333,2.4025
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,March 2019,"14,016",2.541666667,1.970833333
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,April 2019,"14,017",3,2.577777778
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,April 2019,"14,018",2.375,2.375
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,May 2019,"14,019",5.305555556,5.074444444
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,June 2019,"14,020",7,6.75
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,July 2019,"14,021",4,1.92
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2017,"14,022",14.083333333,10
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2019,"14,023",4,4
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2019,"14,024",4,3.1625
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2019,"14,025",4,4
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,August 2017,"20,846",5.0625,5.0625
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,September 2017,"20,847",10.3,11.1
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2017,"20,848",8.25,8.25
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2017,"20,849",7.1875,7.1875
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,December 2017,"20,850",5.9375,5.9375
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2018,"20,851",8.416666667,8.416666667
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,June 2018,"20,852",7.35,7.35
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,July 2018,"20,853",3.125,3.125
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,August 2018,"20,854",11.333333333,11.333333333
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2018,"20,855",7.335,7.335
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2018,"20,856",6.697272727,6.697272727
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2019,"20,857",8.708333333,8.708333333
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,March 2019,"20,858",6,6
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,May 2019,"20,859",7.5,7.5
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,June 2019,"20,860",8.875,8.875
CENTRAL: BHU,No,09  - TRAINING,,April 2018,"23,227",4.25,4.25
CENTRAL: BHU,No,09  - TRAINING,,July 2018,"23,228",1.25,1.25
CENTRAL: BHU,No,09  - TRAINING,,October 2018,"23,231",4,2
CENTRAL: BHU,No,09  - TRAINING,,April 2019,"23,236",8,8
CENTRAL: BHU,No,09  - TRAINING,OFFICER,June 2019,"23,238",8.5,8.5
CENTRAL: BHU,No,10 - GRANTS,,August 2018,"24,731",5,5
CENTRAL: BHU,No,10 - GRANTS,,September 2018,"24,732",4.5,4.5
CENTRAL: BHU,No,11 - NON PPB POSTINGS,OFFICER,June 2019,"25,164",4,4
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,October 2017,"13,996",10,10
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2017,"13,998",10,10
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,December 2017,"14,000",10,10
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,November 2018,"14,012",10,10
CENTRAL: BHU,Yes,09  - TRAINING,,April 2018,"23,226",4.1,4.17
CENTRAL: BHU,Yes,09  - TRAINING,,July 2018,"23,229",6.65,6.665
CENTRAL: BHU,Yes,09  - TRAINING,,September 2018,"23,230",8.335,8.335
CENTRAL: BHU,Yes,09  - TRAINING,,October 2018,"23,232",5.415,5.415
CENTRAL: BHU,Yes,09  - TRAINING,,November 2018,"23,233",9.37,9.37
CENTRAL: BHU,Yes,09  - TRAINING,,December 2018,"23,234",4,3.25
CENTRAL: BHU,Yes,09  - TRAINING,,April 2019,"23,235",6.835,6.835
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,May 2019,"23,237",4,2.5
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,June 2019,"23,239",10.25,10.25
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,July 2019,"23,240",5.92,5.92
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,January 2019,"1,201",5.3,3.13
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,February 2019,"1,202",4.346666667,3.195
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,March 2019,"1,203",4.984444444,2.63
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,April 2019,"1,204",3.87,0.94
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,May 2019,"1,205",4,0.85
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,June 2019,"1,206",4,1.016666667
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,July 2019,"1,207",4,0.185
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,August 2019,"1,208",4,0.676666667
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,September 2019,"1,209",3.5,0.685
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,October 2019,"1,210",4,0.78
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,November 2019,"1,211",3.86,1.261666667
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,December 2019,"1,212",4,0.85
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,January 2020,"1,213",4.273333333,3.776666667
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,February 2020,"1,214",4.775,2.9175
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,March 2020,"1,215",4,2
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,June 2020,"1,216",3.32,1.096
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,July 2020,"1,217",4,0.563333333
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,March 2019,"1,218",4,0.84
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,April 2019,"1,219",3.5,1.25
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,June 2019,"1,220",4,1.25
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,August 2019,"1,221",4,1
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,January 2019,"3,219",1.5,1.5
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,March 2019,"3,220",1,1
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,April 2019,"3,221",2.5,1.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,May 2019,"3,222",1.5,1.5
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,June 2019,"3,223",3,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,July 2019,"3,224",1,1
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,August 2019,"3,225",2.25,1.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,September 2019,"3,226",2.5,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,October 2019,"3,227",2,2
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,November 2019,"3,228",1,1
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,February 2020,"3,229",4,4
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,March 2020,"3,230",4,4
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,April 2020,"3,231",2.75,2.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,May 2020,"3,232",2.25,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,June 2020,"3,233",3,3
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,SGT,January 2019,"3,234",2.5,2.5
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,SGT,February 2019,"3,235",3.333333333,3.333333333
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,SGT,March 2019,"3,236",2.5,2.5
